splat_id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,opacity,sh0_r,sh0_g,sh0_b,shN_0_r,shN_0_g,shN_0_b,shN_1_r,shN_1_g,shN_1_b,shN_2_r,shN_2_g,shN_2_b,shN_3_r,shN_3_g,shN_3_b,shN_4_r,shN_4_g,shN_4_b,shN_5_r,shN_5_g,shN_5_b,shN_6_r,shN_6_g,shN_6_b,shN_7_r,shN_7_g,shN_7_b,shN_8_r,shN_8_g,shN_8_b,shN_9_r,shN_9_g,shN_9_b,shN_10_r,shN_10_g,shN_10_b,shN_11_r,shN_11_g,shN_11_b,shN_12_r,shN_12_g,shN_12_b,shN_13_r,shN_13_g,shN_13_b,shN_14_r,shN_14_g,shN_14_b
87,-2.78624,-0.920261,0.47419,0.0122244,0.0122244,0.0122244,1,0,0,0,0.5,-0.493507,-0.632523,-0.618621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-2.7841,-0.881638,0.481171,0.0105851,0.0105851,0.0105851,1,0,0,0,0.5,0.104262,-0.201573,-0.326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-2.7841,-0.881638,0.481171,0.0105851,0.0105851,0.0105851,1,0,0,0,0.5,0.104262,-0.201573,-0.326688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-2.77759,-0.867161,0.62996,0.00629057,0.00629057,0.00629057,1,0,0,0,0.5,0.715932,0.354491,0.17377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-2.73632,-0.856899,0.887861,0.0154068,0.0154068,0.0154068,1,0,0,0,0.5,0.563015,0.632523,0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-2.76187,-0.806431,0.946879,0.0148759,0.0148759,0.0148759,1,0,0,0,0.5,0.924456,0.799342,0.576916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-2.74213,-0.74004,1.2698,0.01979,0.01979,0.01979,1,0,0,0,0.5,0.938358,0.896653,0.743736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-2.75035,-0.792036,1.23284,0.0121268,0.0121268,0.0121268,1,0,0,0,0.5,0.660326,0.493507,0.271081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,-2.73038,-0.702655,1.68217,0.00790944,0.00790944,0.00790944,1,0,0,0,0.5,0.132065,0.0486557,-0.132065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,-2.80168,-1.08311,0.0286297,0.00821066,0.00821066,0.00821066,1,0,0,0,0.5,-0.549113,-0.799342,-0.813243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,-2.79774,-1.03351,0.0881595,0.00647592,0.00647592,0.00647592,1,0,0,0,0.5,0.688129,0.507408,0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,-2.79455,-1.02246,0.178353,0.0101305,0.0101305,0.0101305,1,0,0,0,0.5,0.590818,0.410097,0.201573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,-2.75687,-1.03476,0.358056,0.0111293,0.0111293,0.0111293,1,0,0,0,0.5,-0.145967,-0.034754,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-2.78387,-0.941807,0.497286,0.00918022,0.00918022,0.00918022,1,0,0,0,0.5,-0.201573,-0.17377,-0.25718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-2.77749,-0.956548,0.592287,0.00999798,0.00999798,0.00999798,1,0,0,0,0.5,0.86885,0.632523,0.52131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,-2.7536,-0.846745,1.16121,0.0155014,0.0155014,0.0155014,1,0,0,0,0.5,0.882752,0.702031,0.507408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,-2.75135,-0.842481,1.24958,0.0176126,0.0176126,0.0176126,1,0,0,0,0.5,0.78544,0.563015,0.382294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,-2.71952,-0.821738,1.38811,0.011064,0.011064,0.011064,1,0,0,0,0.5,-0.118164,0.118164,0.354491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,-2.7397,-0.774622,1.47058,0.0122435,0.0122435,0.0122435,1,0,0,0,0.5,0.646424,0.507408,0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,-2.79956,-1.10243,0.0840015,0.00954467,0.00954467,0.00954467,1,0,0,0,0.5,-0.312786,-0.52131,-0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,-2.79973,-1.10231,0.0839509,0.00949025,0.00949025,0.00949025,1,0,0,0,0.5,-0.312786,-0.52131,-0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,-2.7115,-0.962132,0.954726,0.0189732,0.0189732,0.0189732,1,0,0,0,0.5,0.118164,0.25718,0.493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,-2.7609,-0.970631,1.02724,0.0104803,0.0104803,0.0104803,1,0,0,0,0.5,-0.034754,-0.271081,-0.423999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,-2.79647,-1.17458,0.201288,0.0144817,0.0144817,0.0144817,1,0,0,0,0.5,0.702031,0.52131,0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-2.76901,-1.13273,0.388043,0.0100571,0.0100571,0.0100571,1,0,0,0,0.5,-0.0625572,0.0903605,0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,-2.76816,-1.11535,0.440774,0.0138868,0.0138868,0.0138868,1,0,0,0,0.5,-0.0069508,0.145967,0.284983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,-2.78281,-1.12397,0.559471,0.0100872,0.0100872,0.0100872,1,0,0,0,0.5,0.354491,0.187672,0.0208525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,-2.78263,-1.12407,0.559503,0.0100907,0.0100907,0.0100907,1,0,0,0,0.5,0.354491,0.187672,0.0208525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,-2.77562,-1.05049,0.754362,0.0100031,0.0100031,0.0100031,1,0,0,0,0.5,0.0347541,-0.187672,-0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,-2.77442,-1.0511,0.754817,0.0102376,0.0102376,0.0102376,1,0,0,0,0.5,0.0347541,-0.187672,-0.410097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,-2.78596,-0.997754,1.23976,0.0149813,0.0149813,0.0149813,1,0,0,0,0.5,-0.938358,-1.14688,-1.23029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-2.78822,-1.19144,0.409537,0.0143611,0.0143611,0.0143611,1,0,0,0,0.5,-0.0208524,-0.034754,-0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-2.787,-1.1885,0.422123,0.0146394,0.0146394,0.0146394,1,0,0,0,0.5,-0.0486556,-0.0486556,-0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-2.80598,-1.16638,0.702515,0.0143097,0.0143097,0.0143097,1,0,0,0,0.5,-1.03567,-1.13298,-1.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-2.82204,-1.03546,1.16657,0.0148675,0.0148675,0.0148675,1,0,0,0,0.5,0.507408,0.563015,0.354491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-2.74604,-1.03304,1.39703,0.0142269,0.0142269,0.0142269,1,0,0,0,0.5,0.60472,0.479605,0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-2.83098,-1.32058,0.201619,0.00917203,0.00917203,0.00917203,1,0,0,0,0.5,-0.924456,-0.924456,-0.980063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-2.83128,-1.32031,0.201521,0.00917217,0.00917217,0.00917217,1,0,0,0,0.5,-0.924456,-0.924456,-0.980063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-2.83005,-1.31498,0.218496,0.0124618,0.0124618,0.0124618,1,0,0,0,0.5,-1.04957,-1.07737,-1.06347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-2.82476,-1.27593,0.342416,0.0113596,0.0113596,0.0113596,1,0,0,0,0.5,-1.00787,-1.06347,-1.10518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-2.82499,-1.25836,0.411526,0.0153301,0.0153301,0.0153301,1,0,0,0,0.5,-1.25809,-1.2859,-1.2998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-2.85545,-1.24807,0.482015,0.0157359,0.0157359,0.0157359,1,0,0,0,0.5,0.535212,0.576916,0.423999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-2.84496,-1.22465,0.568977,0.0178893,0.0178893,0.0178893,1,0,0,0,0.5,0.465704,0.465704,0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-2.85067,-1.21373,0.590773,0.0174351,0.0174351,0.0174351,1,0,0,0,0.5,0.4379,0.410097,0.284983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-2.84317,-1.1724,0.725223,0.0135864,0.0135864,0.0135864,1,0,0,0,0.5,0.465704,0.4379,0.271081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,-2.77575,-1.24295,0.753335,0.0153786,0.0153786,0.0153786,1,0,0,0,0.5,0.410097,-0.0069508,-0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,-2.80204,-1.19958,0.978541,0.0113265,0.0113265,0.0113265,1,0,0,0,0.5,-0.312786,-0.25718,-0.271081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,-2.74892,-1.21795,1.35686,0.0164135,0.0164135,0.0164135,1,0,0,0,0.5,0.0903605,-0.104262,-0.25718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,-2.76358,-1.32814,1.11446,0.0119536,0.0119536,0.0119536,1,0,0,0,0.5,0.25718,0.132065,-0.0486556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,-2.77186,-1.44118,0.895342,0.00949722,0.00949722,0.00949722,1,0,0,0,0.5,0.507408,0.340589,0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,-2.76196,-1.38825,1.13519,0.0190769,0.0190769,0.0190769,1,0,0,0,0.5,0.354491,0.215475,0.0764589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,-2.76458,-1.35893,1.28902,0.0155162,0.0155162,0.0155162,1,0,0,0,0.5,-0.034754,-0.0208524,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,-2.77122,-1.51658,0.979956,0.0143904,0.0143904,0.0143904,1,0,0,0,0.5,0.60472,0.646424,0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,-2.77122,-1.51658,0.979956,0.0143904,0.0143904,0.0143904,1,0,0,0,0.5,0.60472,0.646424,0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,-2.79431,-1.58484,1.03371,0.0121071,0.0121071,0.0121071,1,0,0,0,0.5,0.0208525,0.0208525,0.0208525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,-2.7947,-0.503259,0.0589221,0.00809183,0.00809183,0.00809183,1,0,0,0,0.5,-0.493507,-0.646424,-0.771539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,-1.48148,-0.523884,-0.267889,0.0106075,0.0106075,0.0106075,1,0,0,0,0.5,-0.52131,-0.980063,-1.04957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,-2.76879,-0.609533,0.640469,0.0122594,0.0122594,0.0122594,1,0,0,0,0.5,-0.0208524,-0.187672,-0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2.83256,-2.76085,-1.42785,0.0351004,0.0351004,0.0351004,1,0,0,0,0.5,1.36931,1.63344,1.71685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,-2.75999,-0.474052,0.920723,0.0106444,0.0106444,0.0106444,1,0,0,0,0.5,0.25718,0.0347541,-0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2.59629,-2.88027,-1.52504,0.02518,0.02518,0.02518,1,0,0,0,0.5,1.3276,1.59173,1.67514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,-2.79154,-0.68905,0.143525,0.00787713,0.00787713,0.00787713,1,0,0,0,0.5,-0.743735,-1.10518,-1.04957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,-2.79154,-0.68905,0.143525,0.00787713,0.00787713,0.00787713,1,0,0,0,0.5,-0.743735,-1.10518,-1.04957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,-2.76118,-0.537784,0.969176,0.0116611,0.0116611,0.0116611,1,0,0,0,0.5,0.4379,0.132065,0.118164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,-2.77517,-0.832264,0.655972,0.01246,0.01246,0.01246,1,0,0,0,0.5,0.465704,0.201573,-0.034754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,-2.75132,-0.786008,1.25449,0.0128339,0.0128339,0.0128339,1,0,0,0,0.5,0.576916,0.382294,0.215475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,-2.70393,-0.815166,1.42925,0.0137831,0.0137831,0.0137831,1,0,0,0,0.5,-0.159868,0.0208525,0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,-2.79375,-1.16193,0.302037,0.0140989,0.0140989,0.0140989,1,0,0,0,0.5,-1.77245,-1.77245,-1.77245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,-2.75339,-1.10676,0.497083,0.0132534,0.0132534,0.0132534,1,0,0,0,0.5,-0.215475,-0.201573,-0.0625572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,-2.81012,-0.96926,1.36475,0.0117535,0.0117535,0.0117535,1,0,0,0,0.5,0.298884,0.25718,0.159868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,-2.75691,-1.44893,0.975617,0.0158355,0.0158355,0.0158355,1,0,0,0,0.5,0.660326,0.702031,0.60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,-3.37472,0.0106653,-0.576271,0.011893,0.011893,0.011893,1,0,0,0,0.5,-0.841047,-0.854948,-0.78544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,-3.23703,0.167363,-0.0834828,0.0100832,0.0100832,0.0100832,1,0,0,0,0.5,-1.59173,-1.43882,-1.49442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,-3.16971,-0.0118159,-0.520734,0.00986302,0.00986302,0.00986302,1,0,0,0,0.5,-1.63344,-1.55003,-1.55003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,-3.16625,-0.022498,-0.494229,0.0109333,0.0109333,0.0109333,1,0,0,0,0.5,-1.59173,-1.56393,-1.59173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,-3.22774,0.181078,0.034554,0.0185307,0.0185307,0.0185307,1,0,0,0,0.5,-1.39711,-1.38321,-1.36931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,-3.30343,0.370299,0.514614,0.0118004,0.0118004,0.0118004,1,0,0,0,0.5,-0.632523,-1.13298,-1.21639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,-3.13288,-0.00215225,-0.399482,0.0153782,0.0153782,0.0153782,1,0,0,0,0.5,-1.63344,-1.59173,-1.61954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,-3.16104,0.0223137,-0.329918,0.0164372,0.0164372,0.0164372,1,0,0,0,0.5,-1.63344,-1.63344,-1.63344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,-3.14604,-0.0121998,-0.351087,0.0201697,0.0201697,0.0201697,1,0,0,0,0.5,-1.67514,-1.56393,-1.60563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,-3.17284,0.182983,0.219556,0.0109742,0.0109742,0.0109742,1,0,0,0,0.5,-1.57783,-1.55003,-1.59173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,-3.22623,0.202626,0.286552,0.010295,0.010295,0.010295,1,0,0,0,0.5,-1.67514,-1.61954,-1.63344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,-2.73006,0.435273,0.902985,0.0191388,0.0191388,0.0191388,1,0,0,0,0.5,-1.2859,-1.24419,-1.25809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,-3.15953,-0.0360704,-0.277391,0.0131723,0.0131723,0.0131723,1,0,0,0,0.5,-1.68904,-1.61954,-1.67514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,-3.15576,0.0195604,-0.18474,0.0146168,0.0146168,0.0146168,1,0,0,0,0.5,-1.64734,-1.60563,-1.61954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,-3.17349,0.181516,0.234227,0.0132979,0.0132979,0.0132979,1,0,0,0,0.5,-1.66124,-1.64734,-1.61954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,-3.0734,-0.160416,-0.61207,0.0101574,0.0101574,0.0101574,1,0,0,0,0.5,-1.61954,-1.60563,-1.60563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
